district_name,city_name,city_id,max_lat,min_lat,max_lng,min_lng
绥棱县,绥化市,230000,48.09767,47.045959,128.350858,126.992996
安达市,绥化市,230000,47.012832,46.016081,125.924445,124.875928
肇东市,绥化市,230000,46.428145,45.508221,126.366333,125.336707
海伦市,绥化市,230000,47.839399,46.962555,127.754641,126.228283
漠河市,大兴安岭地区,230000,53.563624,52.252665,124.286864,121.181753
加格达奇区,大兴安岭地区,230000,50.569733,50.178422,124.444766,123.765761
呼玛县,大兴安岭地区,230000,52.899181,50.90212,127.030984,122.625109
塔河县,大兴安岭地区,230000,53.349379,52.153714,125.831263,123.325139
黄浦区,上海城区,310000,31.244242,31.187888,121.509905,121.456756
徐汇区,上海城区,310000,31.220194,31.100756,121.475985,121.391507
长宁区,上海城区,310000,31.243981,31.177781,121.439464,121.331804
静安区,上海城区,310000,31.3214,31.21441,121.482989,121.418646
普陀区,上海城区,310000,31.302885,31.218276,121.451467,121.326069
虹口区,上海城区,310000,31.316035,31.24192,121.517651,121.460051
杨浦区,上海城区,310000,31.346799,31.246951,121.569525,121.4854
闵行区,上海城区,310000,31.259628,30.975909,121.575445,121.239933
宝山区,上海城区,310000,31.512056,31.265239,121.525486,121.299931
嘉定区,上海城区,310000,31.49676,31.227132,121.380891,121.106542
浦东新区,上海城区,310000,31.394788,30.777097,122.012615,121.457268
金山区,上海城区,310000,30.951044,30.675593,121.478769,120.989122
松江区,上海城区,310000,31.160189,30.89434,121.372022,121.024883
青浦区,上海城区,310000,31.292081,30.93922,121.323858,120.856804
奉贤区,上海城区,310000,31.014954,30.756343,121.781157,121.351156
崇明区,上海城区,310000,31.872716,31.255658,122.247149,121.118496
玄武区,南京市,320000,32.106133,32.014837,118.911862,118.783824
秦淮区,南京市,320000,32.042902,31.974724,118.88064,118.763979
建邺区,南京市,320000,32.092952,31.955861,118.768467,118.653251
鼓楼区,南京市,320000,32.132457,32.029106,118.80694,118.718702
浦口区,南京市,320000,32.251049,31.841579,118.776745,118.363373
栖霞区,南京市,320000,32.245159,32.025505,119.241663,118.764751
雨花台区,南京市,320000,32.013666,31.866563,118.813228,118.588269
江宁区,南京市,320000,32.108727,31.618368,119.121715,118.482157
六合区,南京市,320000,32.614363,32.167248,119.086016,118.563729
溧水区,南京市,320000,31.789617,31.378943,119.234062,118.833208
高淳区,南京市,320000,31.48795,31.228098,119.218014,118.699756
锡山区,无锡市,320000,31.735813,31.477027,120.605759,120.314147
惠山区,无锡市,320000,31.760277,31.552491,120.391181,120.055577
滨湖区,无锡市,320000,31.594832,31.264004,120.362578,120.039707
梁溪区,无锡市,320000,31.630931,31.512825,120.352851,120.240331
新吴区,无锡市,320000,31.583424,31.416455,120.554102,120.313949
江阴市,无锡市,320000,31.99082,31.687476,120.600023,119.989132
宜兴市,无锡市,320000,31.610603,31.108647,120.110228,119.51966
鼓楼区,徐州市,320000,34.35633,34.263683,117.293737,117.115329
云龙区,徐州市,320000,34.284706,34.139047,117.349428,117.17921
贾汪区,徐州市,320000,34.540529,34.186666,117.720957,117.255741
泉山区,徐州市,320000,34.354811,34.197789,117.236221,117.068566
铜山区,徐州市,320000,34.817473,34.025901,117.702497,116.811099
丰县,徐州市,320000,34.940731,34.40627,116.873266,116.362723
沛县,徐州市,320000,34.975087,34.456026,117.15128,116.686484
睢宁县,徐州市,320000,34.172976,33.710785,118.188393,117.518047
新沂市,徐州市,320000,34.474856,34.096666,118.674072,118.03561
邳州市,徐州市,320000,34.679021,34.116889,118.184808,117.603189
天宁区,常州市,320000,31.870531,31.723927,120.185181,119.921262
钟楼区,常州市,320000,31.848905,31.74066,119.96059,119.736298
新北区,常州市,320000,32.059834,31.796762,120.021216,119.753613
武进区,常州市,320000,31.808554,31.332446,120.205741,119.671945
金坛区,常州市,320000,31.885497,31.558709,119.753676,119.304615
溧阳市,常州市,320000,31.684178,31.152529,119.616016,119.140539
虎丘区,苏州市,320000,31.420615,31.219913,120.80798,120.206594
吴中区,苏州市,320000,31.435865,30.925752,120.901511,119.920013
相城区,苏州市,320000,31.550994,31.335554,120.830331,120.317588
姑苏区,苏州市,320000,31.379136,31.249649,120.655236,120.528367
吴江区,苏州市,320000,31.223879,30.75784,120.905026,120.356824
常熟市,苏州市,320000,31.836711,31.493775,121.101216,120.543085
张家港市,苏州市,320000,32.045827,31.720453,120.889815,120.368882
昆山市,苏州市,320000,31.540929,31.103895,121.161286,120.808456
太仓市,苏州市,320000,31.76252,31.364642,121.372212,120.97571
通州区,南通市,320000,32.259625,31.861107,121.541001,120.62688
崇川区,南通市,320000,32.142521,31.783044,121.082947,120.732568
海门区,南通市,320000,32.153234,31.759078,121.544484,121.034807
如东县,南通市,320000,32.633811,32.171739,121.598095,120.697662
启东市,南通市,320000,32.123027,31.617039,121.975185,121.433283
如皋市,南通市,320000,32.490358,32.000988,120.838915,120.343216
海安市,南通市,320000,32.711134,32.357994,120.98172,120.202315
连云区,连云港市,320000,34.833945,34.468647,119.686734,119.154065
海州区,连云港市,320000,34.699439,34.430904,119.422846,118.968684
赣榆区,连云港市,320000,35.124513,34.675476,119.307145,118.762272
东海县,连云港市,320000,34.84672,34.308563,119.119674,118.405371
灌云县,连云港市,320000,34.550778,34.194693,119.822995,119.055349
灌南县,连云港市,320000,34.446968,33.979602,119.804826,119.129093
淮安区,淮安市,320000,33.760213,33.283461,119.62,118.998179
淮阴区,淮安市,320000,33.919593,33.34584,119.182826,118.746912
清江浦区,淮安市,320000,33.691426,33.338037,119.229878,118.888577
洪泽区,淮安市,320000,33.399423,33.047844,119.163137,118.488541
涟水县,淮安市,320000,34.093509,33.627332,119.645995,118.997317
盱眙县,淮安市,320000,33.243949,32.716039,118.917357,118.201926
金湖县,淮安市,320000,33.212778,32.798908,119.364171,118.814312
亭湖区,盐城市,320000,33.635937,33.165635,120.649963,119.981799
盐都区,盐城市,320000,33.422253,33.130908,120.222399,119.685684
大丰区,盐城市,320000,33.577368,32.910611,120.917824,120.215701
响水县,盐城市,320000,34.481984,33.945403,120.103706,119.503886
滨海县,盐城市,320000,34.391621,33.80126,120.359852,119.63425
阜宁县,盐城市,320000,33.926504,33.448203,120.001331,119.456469
射阳县,盐城市,320000,34.12191,33.451514,120.605384,119.925716
建湖县,盐城市,320000,33.685056,33.280726,120.093695,119.566877
东台市,盐城市,320000,33.025779,32.571157,120.981368,120.107829
广陵区,扬州市,320000,32.508489,32.217381,119.724141,119.424386
邗江区,扬州市,320000,32.665333,32.224989,119.519488,119.280984
江都区,扬州市,320000,32.798127,32.296478,119.911871,119.461979
宝应县,扬州市,320000,33.415822,33.015605,119.715065,119.142601
仪征市,扬州市,320000,32.60282,32.222172,119.368332,119.016454
高邮市,扬州市,320000,33.107112,32.585878,119.83294,119.184929
京口区,镇江市,320000,32.285228,32.097152,119.826853,119.44024
润州区,镇江市,320000,32.262499,32.086878,119.572633,119.292464
丹徒区,镇江市,320000,32.283021,31.825741,119.708386,119.22901
丹阳市,镇江市,320000,32.13465,31.73115,119.898969,119.404728
扬中市,镇江市,320000,32.318916,32.002334,119.975506,119.694609
句容市,镇江市,320000,32.216296,31.625209,119.385127,118.969449
海陵区,泰州市,320000,32.6409,32.37136,120.045088,119.813683
高港区,泰州市,320000,32.433186,32.152256,120.090321,119.819178
姜堰区,泰州市,320000,32.713324,32.336587,120.310101,119.894873
兴化市,泰州市,320000,33.219088,32.663831,120.317379,119.640227
靖江市,泰州市,320000,32.144902,31.931515,120.5591,120.022401
泰兴市,泰州市,320000,32.377914,31.967749,120.371617,119.905169
宿城区,宿迁市,320000,34.016453,33.552832,118.609949,118.122083
宿豫区,宿迁市,320000,34.171063,33.798597,118.599226,117.994406
沭阳县,宿迁市,320000,34.422235,33.885624,119.17625,118.502793
泗阳县,宿迁市,320000,33.984568,33.386698,118.887825,118.511254
泗洪县,宿迁市,320000,33.744685,33.134801,118.780153,117.938172
上城区,杭州市,330000,30.392776,30.192838,120.2955,120.137109
拱墅区,杭州市,330000,30.40232,30.257789,120.219011,120.086919
西湖区,杭州市,330000,30.355444,30.075476,120.183006,119.996338
滨江区,杭州市,330000,30.237666,30.136342,120.236837,120.124391
萧山区,杭州市,330000,30.297685,29.841959,120.692226,120.077128
余杭区,杭州市,330000,30.563114,30.158697,120.150484,119.68109
富阳区,杭州市,330000,30.196952,29.744438,120.147468,119.436381
临安区,杭州市,330000,30.443375,29.933075,119.868309,118.845696
临平区,杭州市,330000,30.521899,30.31067,120.345352,120.114575
钱塘区,杭州市,330000,30.389453,30.230826,120.721945,120.293256
桐庐县,杭州市,330000,30.088806,29.58764,119.973804,119.180603
淳安县,杭州市,330000,30.035265,29.188757,119.348291,118.344933
建德市,杭州市,330000,29.770956,29.205192,119.76974,118.900435
海曙区,宁波市,330000,29.949704,29.724149,121.560954,121.139375
江北区,宁波市,330000,30.056325,29.872437,121.645925,121.360702
北仑区,宁波市,330000,29.990799,29.708927,122.15845,121.652698
镇海区,宁波市,330000,30.072124,29.8945,121.788396,121.466429
鄞州区,宁波市,330000,29.907535,29.612659,121.895312,121.457536
奉化区,宁波市,330000,29.787161,29.406053,121.780895,121.050913
象山县,宁波市,330000,29.655686,28.853255,122.279016,121.571979
宁海县,宁波市,330000,29.521242,29.091149,121.820319,121.158856
余姚市,宁波市,330000,30.352861,29.669692,121.425694,120.867041
慈溪市,宁波市,330000,30.489772,30.038452,121.63263,121.040086
鹿城区,温州市,330000,28.156686,27.967382,120.807333,120.385115
龙湾区,温州市,330000,27.99744,27.758743,120.941778,120.707564
瓯海区,温州市,330000,28.099193,27.848964,120.754852,120.3347
洞头区,温州市,330000,28.011184,27.686356,121.272939,120.833207
永嘉县,温州市,330000,28.61176,28.011853,120.987196,120.331689
平阳县,温州市,330000,27.761572,27.423606,121.135651,120.073606
苍南县,温州市,330000,27.570129,27.041356,120.859132,120.06622
文成县,温州市,330000,27.982736,27.563194,120.257062,119.7836
泰顺县,温州市,330000,27.808277,27.296038,120.24899,119.625321
瑞安市,温州市,330000,27.9877,27.603126,121.2287,120.174444
乐清市,温州市,330000,28.5383,27.949745,121.257836,120.785608
龙港市,温州市,330000,27.593186,27.467265,120.709198,120.466142
南湖区,嘉兴市,330000,30.841466,30.604247,120.981244,120.662346
秀洲区,嘉兴市,330000,30.971902,30.579722,120.82486,120.533581
嘉善县,嘉兴市,330000,31.030257,30.758958,121.037741,120.745942
海盐县,嘉兴市,330000,30.639069,30.271743,121.119212,120.727131
海宁市,嘉兴市,330000,30.591771,30.262322,120.867041,120.306213
平湖市,嘉兴市,330000,30.857097,30.476932,121.340278,120.951662
桐乡市,嘉兴市,330000,30.794684,30.468239,120.668004,120.295342
吴兴区,湖州市,330000,30.965233,30.61105,120.371653,119.865764
南浔区,湖州市,330000,30.927871,30.626796,120.489072,120.072549
德清县,湖州市,330000,30.694657,30.425408,120.34362,119.761453
长兴县,湖州市,330000,31.178782,30.722096,120.104716,119.556322
安吉县,湖州市,330000,30.867202,30.373325,119.893282,119.236936
越城区,绍兴市,330000,30.130113,29.868754,120.806901,120.500542
柯桥区,绍兴市,330000,30.286319,29.697248,120.787201,120.286862
上虞区,绍兴市,330000,30.271743,29.731394,121.106487,120.644759
新昌县,绍兴市,330000,29.556796,29.223287,121.231576,120.699306
诸暨市,绍兴市,330000,29.982097,29.354537,120.539481,119.888597
嵊州市,绍兴市,330000,29.829163,29.325531,121.120463,120.468577
婺城区,金华市,330000,29.240741,28.728981,119.769993,119.304476
金东区,金华市,330000,29.306752,28.992274,119.950318,119.650351
武义县,金华市,330000,29.052344,28.523678,119.975087,119.455574
浦江县,金华市,330000,29.682253,29.347022,120.118625,119.706787
磐安县,金华市,330000,29.315973,28.827947,120.783607,120.303181
兰溪市,金华市,330000,29.456187,29.085598,119.899112,119.228702
义乌市,金华市,330000,29.549477,29.034161,120.282439,119.819712
东阳市,金华市,330000,29.495203,28.966152,120.737053,120.077064
永康市,金华市,330000,29.10227,28.758067,120.349364,119.89535
柯城区,衢州市,330000,29.190585,28.823454,118.954532,118.684907
衢江区,衢州市,330000,29.332645,28.519903,119.116657,118.737633
常山县,衢州市,330000,29.215729,28.766657,118.764604,118.256841
开化县,衢州市,330000,29.49693,28.902981,118.636927,118.028279
龙游县,衢州市,330000,29.290386,28.733326,119.345556,119.034598
江山市,衢州市,330000,28.888319,28.238192,118.818265,118.383401
定海区,舟山市,330000,30.247344,29.929389,122.282507,121.821887
普陀区,舟山市,330000,30.212627,29.598931,122.949508,121.998309
岱山县,舟山市,330000,30.600304,30.128643,122.946351,121.581855
嵊泗县,舟山市,330000,30.861088,30.562198,122.839914,121.57112
椒江区,台州市,330000,28.776191,28.387581,121.945198,121.3454
黄岩区,台州市,330000,28.725729,28.472461,121.365216,120.797602
路桥区,台州市,330000,28.641849,28.443575,121.671119,121.291817
三门县,台州市,330000,29.199456,28.835539,121.808756,121.205078
天台县,台州市,330000,29.340145,28.951306,121.265224,120.691546
仙居县,台州市,330000,28.993408,28.465019,120.935844,120.289981
温岭市,台州市,330000,28.530102,28.20962,121.739444,121.170848
临海市,台州市,330000,29.066543,28.638956,121.942713,120.827017
玉环市,台州市,330000,28.319987,28.012265,121.534476,121.108392
莲都区,丽水市,330000,28.732764,28.103144,120.140489,119.615037
青田县,丽水市,330000,28.480791,27.931343,120.439011,119.80438
缙云县,丽水市,330000,28.950115,28.406774,120.426701,119.8715
遂昌县,丽水市,330000,28.812098,28.210776,119.509973,118.69903
松阳县,丽水市,330000,28.60409,28.239699,119.711542,119.172263
云和县,丽水市,330000,28.309809,27.890529,119.745296,119.353985
庆元县,丽水市,330000,27.85546,27.416888,119.501823,118.835926
景宁畲族自治县,丽水市,330000,28.185508,27.648551,119.975252,119.235813
龙泉市,丽水市,330000,28.332526,27.705671,119.430215,118.718784
瑶海区,合肥市,340000,32.059082,31.816126,117.453097,117.288102
庐阳区,合肥市,340000,31.964073,31.853348,117.30004,117.067382
蜀山区,合肥市,340000,32.027716,31.673151,117.281181,116.855811
包河区,合肥市,340000,31.86272,31.636922,117.432206,117.233438
长丰县,合肥市,340000,32.536642,31.926284,117.444991,116.978401
肥东县,合肥市,340000,32.269459,31.559753,117.885096,117.321336
肥西县,合肥市,340000,31.954289,31.499259,117.428758,116.687475
庐江县,合肥市,340000,31.56857,30.95099,117.575389,117.032249
巢湖市,合肥市,340000,32.002259,31.271037,117.973318,117.436086
镜湖区,芜湖市,340000,31.388899,31.145601,118.497755,118.33813
鸠江区,芜湖市,340000,31.538232,31.172549,118.575124,117.993629
弋江区,芜湖市,340000,31.328606,31.098768,118.454503,118.07453
湾沚区,芜湖市,340000,31.311747,30.937573,118.733578,118.431159
繁昌区,芜湖市,340000,31.206158,30.960404,118.370514,117.983599
南陵县,芜湖市,340000,31.176526,30.640853,118.513291,117.966447
无为市,芜湖市,340000,31.503687,30.939487,118.136625,117.482556
龙子湖区,蚌埠市,340000,32.983089,32.837161,117.531208,117.361498
蚌山区,蚌埠市,340000,32.951732,32.816619,117.420801,117.298045
禹会区,蚌埠市,340000,32.95761,32.734676,117.354992,117.089311
淮上区,蚌埠市,340000,33.09292,32.948084,117.64571,117.237861
怀远县,蚌埠市,340000,33.307044,32.716167,117.325656,116.735668
五河县,蚌埠市,340000,33.34535,32.910764,118.074904,117.51707
固镇县,蚌埠市,340000,33.501553,33.01917,117.60312,117.051239
大通区,淮南市,340000,32.757816,32.520231,117.21528,117.02772
田家庵区,淮南市,340000,32.684449,32.384578,117.079583,116.907264
谢家集区,淮南市,340000,32.674295,32.385431,117.016523,116.802144
八公山区,淮南市,340000,32.710583,32.596575,116.880781,116.772608
潘集区,淮南市,340000,32.936956,32.64885,117.098398,116.665723
凤台县,淮南市,340000,33.004778,32.553857,116.792148,116.358938
寿县,淮南市,340000,32.661119,31.903425,117.072212,116.478486
花山区,马鞍山市,340000,31.778359,31.661921,118.697696,118.418665
雨山区,马鞍山市,340000,31.710777,31.570442,118.6502,118.441956
博望区,马鞍山市,340000,31.682613,31.449258,118.886286,118.581058
当涂县,马鞍山市,340000,31.697424,31.290669,118.86963,118.376538
含山县,马鞍山市,340000,31.906244,31.399137,118.224921,117.901366
和县,马鞍山市,340000,32.05961,31.443503,118.504736,118.083499
杜集区,淮北市,340000,34.24871,33.938514,117.051114,116.801899
相山区,淮北市,340000,34.021414,33.911768,116.859524,116.599713
烈山区,淮北市,340000,33.971197,33.670423,116.99959,116.788285
濉溪县,淮北市,340000,33.974034,33.28153,116.973803,116.393699
铜官区,铜陵市,340000,31.019449,30.876236,117.928464,117.738372
义安区,铜陵市,340000,31.140212,30.748443,118.164784,117.732203
郊区,铜陵市,340000,31.019093,30.414479,117.857036,116.919961
枞阳县,铜陵市,340000,31.087522,30.630604,117.592996,117.080104
迎江区,安庆市,340000,30.706637,30.465862,117.252585,117.035342
大观区,安庆市,340000,30.585896,30.354473,117.058194,116.750134
宜秀区,安庆市,340000,30.773166,30.519166,117.194558,116.953461
怀宁县,安庆市,340000,30.817834,30.348019,116.998695,116.478455
太湖县,安庆市,340000,30.75986,30.123763,116.499527,115.762324
宿松县,安庆市,340000,30.42814,29.782063,116.585568,115.884912
望江县,安庆市,340000,30.430659,30.045405,116.928798,116.440214
岳西县,安庆市,340000,31.182047,30.653894,116.562682,115.846974
桐城市,安庆市,340000,31.268459,30.679771,117.241369,116.686184
潜山市,安庆市,340000,31.074997,30.454655,116.775085,116.240927
屯溪区,黄山市,340000,29.834658,29.656212,118.407126,118.191827
黄山区,黄山市,340000,30.517288,29.995342,118.357404,117.824134
徽州区,黄山市,340000,30.081621,29.760526,118.418434,118.105623
歙县,黄山市,340000,30.111899,29.505576,118.902578,118.267902
休宁县,黄山市,340000,30.029016,29.393037,118.446695,117.646041
黟县,黄山市,340000,30.192304,29.789083,118.104811,117.649281
祁门县,黄山市,340000,30.131491,29.584316,117.956598,117.203024
琅琊区,滁州市,340000,32.443257,32.271207,118.439483,118.17518
南谯区,滁州市,340000,32.60992,32.085777,118.510172,117.833223
来安县,滁州市,340000,32.744804,32.188225,118.714321,118.306508
全椒县,滁州市,340000,32.242903,31.850926,118.421967,117.810931
定远县,滁州市,340000,32.703402,32.20305,118.112274,117.191611
凤阳县,滁州市,340000,33.047608,32.617396,117.946326,117.160942
天长市,滁州市,340000,32.960733,32.452532,119.230997,118.661009
明光市,滁州市,340000,33.21796,32.444553,118.429887,117.833207
颍州区,阜阳市,340000,33.011955,32.706694,115.985004,115.451629
颍东区,阜阳市,340000,33.093702,32.755129,116.198483,115.836196
颍泉区,阜阳市,340000,33.157151,32.891058,115.931319,115.519846
临泉县,阜阳市,340000,33.153979,32.578063,115.522947,114.882751
太和县,阜阳市,340000,33.585118,33.074368,115.927821,115.394789
阜南县,阜阳市,340000,32.911167,32.402996,115.962757,115.275603
颍上县,阜阳市,340000,32.900224,32.425381,116.6351,115.918064
界首市,阜阳市,340000,33.523454,33.004521,115.530488,115.247092
埇桥区,宿州市,340000,34.099623,33.278027,117.428658,116.859735
砀山县,宿州市,340000,34.650809,34.266126,116.638161,116.162049
萧县,宿州市,340000,34.488627,33.937168,117.150319,116.528013
灵璧县,宿州市,340000,34.062072,33.322104,117.759214,117.285793
泗县,宿州市,340000,33.767786,33.275081,118.186029,117.634067
金安区,六安市,340000,32.0301,31.278673,116.83855,116.449587
裕安区,六安市,340000,32.07394,31.452221,116.552049,116.013851
叶集区,六安市,340000,31.996121,31.746146,116.228261,115.89268
霍邱县,六安市,340000,32.605085,31.93007,116.549462,115.844527
舒城县,六安市,340000,31.562067,31.019735,117.252611,116.433643
金寨县,六安市,340000,31.806905,31.112025,116.19773,115.371154
霍山县,六安市,340000,31.545099,31.011527,116.541748,115.886387
谯城区,亳州市,340000,34.076832,33.408377,116.079379,115.545852
涡阳县,亳州市,340000,33.783405,33.3429,116.551534,115.891001
蒙城县,亳州市,340000,33.485493,32.928667,116.828186,116.268586
利辛县,亳州市,340000,33.376055,32.858179,116.450073,115.824341
贵池区,池州市,340000,30.807379,30.247251,117.838575,117.109405
东至县,池州市,340000,30.495351,29.564722,117.305436,116.651024
石台县,池州市,340000,30.366531,29.983235,117.94068,117.212569
青阳县,池州市,340000,30.843789,30.324951,118.134951,117.682929
宣州区,宣城市,340000,31.322676,30.556235,119.075247,118.471272
郎溪县,宣城市,340000,31.303299,30.813013,119.380707,118.994988
泾县,宣城市,340000,30.849113,30.36872,118.67353,117.970111
绩溪县,宣城市,340000,30.337359,29.944307,118.929873,118.351239
旌德县,宣城市,340000,30.488143,30.122825,118.736103,118.266441
宁国市,宣城市,340000,30.931946,30.282804,119.40306,118.571582
广德市,宣城市,340000,31.1996,30.596013,119.649144,119.058647
鼓楼区,福州市,350000,26.124379,26.05842,119.322631,119.245128
台江区,福州市,350000,26.073622,26.03702,119.368695,119.271798
仓山区,福州市,350000,26.104756,25.95799,119.443704,119.222723
马尾区,福州市,350000,26.157602,25.976856,119.663246,119.376261
晋安区,福州市,350000,26.411724,26.028725,119.447891,119.17825
长乐区,福州市,350000,26.074383,25.667545,119.997654,119.402789
闽侯县,福州市,350000,26.603824,25.791429,119.425504,118.872424
连江县,福州市,350000,26.461948,26.0816,120.516189,119.278111
罗源县,福州市,350000,26.634377,26.381581,119.838009,119.123038
闽清县,福州市,350000,26.543521,25.921166,119.019072,118.515511
永泰县,福州市,350000,26.070657,25.659089,119.218124,118.38209
平潭县,福州市,350000,25.713768,25.249862,119.944273,119.560731
福清市,福州市,350000,25.849571,25.304391,119.681323,119.067393
思明区,厦门市,350000,24.504797,24.419683,118.212303,118.056348
海沧区,厦门市,350000,24.643437,24.418307,118.089642,117.886012
湖里区,厦门市,350000,24.561801,24.473951,118.204456,118.072162
集美区,厦门市,350000,24.750415,24.53608,118.137934,117.941036
同安区,厦门市,350000,24.902792,24.577218,118.263309,117.913026
翔安区,厦门市,350000,24.832494,24.512498,118.414778,118.153085
城厢区,莆田市,350000,25.587874,25.252016,119.051884,118.823271
涵江区,莆田市,350000,25.760288,25.387587,119.244351,118.850606
荔城区,莆田市,350000,25.558875,25.288496,119.241147,118.975278
秀屿区,莆田市,350000,25.358069,24.982319,119.669762,118.973723
仙游县,莆田市,350000,25.720826,25.153858,118.940304,118.459897
三元区,三明市,350000,26.41027,26.016258,117.801818,117.281312
沙县区,三明市,350000,26.680056,26.090558,118.116961,117.546092
明溪县,三明市,350000,26.661337,26.128996,117.595267,116.791086
清流县,三明市,350000,26.367123,25.783889,117.18066,116.644754
宁化县,三明市,350000,26.663961,25.966286,117.044248,116.384592
大田县,三明市,350000,26.16058,25.477681,118.043228,117.493953
尤溪县,三明市,350000,26.438296,25.823358,118.669933,117.804615
将乐县,三明市,350000,27.06517,26.422493,117.671466,117.089114
泰宁县,三明市,350000,27.126307,26.554893,117.405711,116.89323
建宁县,三明市,350000,27.101459,26.536185,117.066357,116.511996
永安市,三明市,350000,26.204392,25.559347,117.784084,116.936581
鲤城区,泉州市,350000,24.943216,24.865389,118.603123,118.496789
丰泽区,泉州市,350000,24.995715,24.845679,118.69595,118.539346
洛江区,泉州市,350000,25.302374,24.928223,118.722895,118.556928
泉港区,泉州市,350000,25.242689,25.084184,119.005649,118.70524
惠安县,泉州市,350000,25.132159,24.820568,119.047634,118.637915
安溪县,泉州市,350000,25.420799,24.847629,118.296137,117.555387
永春县,泉州市,350000,25.556551,25.214951,118.535827,117.691436
德化县,泉州市,350000,25.937016,25.395537,118.55008,117.936886
金门县,泉州市,350000,24.542998,24.371716,118.479456,118.142765
石狮市,泉州市,350000,24.815886,24.66261,118.786519,118.584364
晋江市,泉州市,350000,24.90375,24.5068,118.702965,118.412793
南安市,泉州市,350000,25.31007,24.561321,118.594897,118.13315
芗城区,漳州市,350000,24.69892,24.484256,117.721185,117.492954
龙文区,漳州市,350000,24.605452,24.477902,117.817736,117.668088
龙海区,漳州市,350000,24.590159,24.157657,118.24053,117.499355
长泰区,漳州市,350000,24.895686,24.565441,117.965405,117.601984
云霄县,漳州市,350000,24.229888,23.751794,117.534442,117.13006
漳浦县,漳州市,350000,24.35449,23.701234,118.044407,117.417475
诏安县,漳州市,350000,24.16584,23.561634,117.375655,116.926584
东山县,漳州市,350000,23.783591,23.528547,117.694974,117.291259
南靖县,漳州市,350000,24.990519,24.434699,117.612628,117.01497
平和县,漳州市,350000,24.576828,24.035132,117.522911,116.895719
华安县,漳州市,350000,25.211693,24.629354,117.74004,117.280676
延平区,南平市,350000,26.866429,26.243434,118.673065,117.84794
建阳区,南平市,350000,27.723765,27.106909,118.646122,117.523975
顺昌县,南平市,350000,27.194662,26.634449,118.251275,117.503044
浦城县,南平市,350000,28.312901,27.516686,118.835789,118.195706
光泽县,南平市,350000,27.983181,27.301101,117.682537,117.003407
松溪县,南平市,350000,27.846634,27.397148,118.913899,118.557609
政和县,南平市,350000,27.504352,27.053096,119.275321,118.547111
邵武市,南平市,350000,27.585206,26.920149,117.837208,117.043653
武夷山市,南平市,350000,28.075717,27.4545,118.336424,117.633094
建瓯市,南平市,350000,27.335963,26.645201,118.9581,117.983924
新罗区,龙岩市,350000,25.576721,24.781057,117.339289,116.679901
永定区,龙岩市,350000,25.08643,24.369863,117.084977,116.414873
长汀县,龙岩市,350000,26.03308,25.301448,116.674174,116.0054
上杭县,龙岩市,350000,25.448864,24.766813,116.946275,116.271897
武平县,龙岩市,350000,25.495941,24.793204,116.396421,115.85229
连城县,龙岩市,350000,25.932002,25.226883,117.172568,116.544565
漳平市,龙岩市,350000,25.785883,24.907925,117.749061,117.172826
蕉城区,宁德市,350000,26.970185,26.521107,119.81944,119.143855
霞浦县,宁德市,350000,27.110275,26.483125,120.548321,119.780596
古田县,宁德市,350000,26.872114,26.275321,119.392996,118.548472
屏南县,宁德市,350000,27.175524,26.727742,119.229164,118.671799
寿宁县,宁德市,350000,27.675362,27.167836,119.739221,119.240766
周宁县,宁德市,350000,27.320991,26.887379,119.488417,119.119612
柘荣县,宁德市,350000,27.324055,27.088224,120.062862,119.728733
福安市,宁德市,350000,27.397655,26.68221,119.867617,119.39136
福鼎市,宁德市,350000,27.439879,26.916874,120.727321,119.928605
东湖区,南昌市,360000,28.793292,28.667831,115.985652,115.868646
西湖区,南昌市,360000,28.675863,28.600045,115.919847,115.832855
青云谱区,南昌市,360000,28.65524,28.583133,115.956134,115.885108
青山湖区,南昌市,360000,28.734449,28.582793,116.055757,115.919015
新建区,南昌市,360000,29.122388,28.334441,116.409791,115.531596
红谷滩区,南昌市,360000,28.74461,28.360507,115.893057,115.65004
南昌县,南昌市,360000,28.960684,28.26829,116.324081,115.808159
安义县,南昌市,360000,29.018474,28.580219,115.764366,115.438705
进贤县,南昌市,360000,28.754164,28.157839,116.565482,116.025986
昌江区,景德镇市,360000,29.343539,29.103685,117.282883,117.008305
珠山区,景德镇市,360000,29.381207,29.201853,117.290767,117.16262
浮梁县,景德镇市,360000,29.927578,29.146793,117.707662,117.025819
乐平市,景德镇市,360000,29.220254,28.719209,117.557116,116.957078
安源区,萍乡市,360000,27.721882,27.542203,113.996287,113.769505
湘东区,萍乡市,360000,27.729269,27.331504,113.882577,113.578186
莲花县,萍乡市,360000,27.466491,26.95927,114.157973,113.771947
上栗县,萍乡市,360000,28.006307,27.650498,114.065561,113.696563
芦溪县,萍乡市,360000,27.771011,27.407851,114.281953,113.836221
濂溪区,九江市,360000,29.768086,29.516946,116.227049,115.87537
浔阳区,九江市,360000,29.761907,29.676096,116.086503,115.943698
柴桑区,九江市,360000,29.850194,29.344955,116.261459,115.620049
武宁县,九江市,360000,29.572157,28.873386,115.448205,114.478009
修水县,九江市,360000,29.365598,28.685179,114.945267,113.94206
永修县,九江市,360000,29.359598,28.892254,116.25446,115.386556
德安县,九江市,360000,29.542703,29.265603,115.821411,115.377531
